,song_id,main_artist,main_artist_ig,main_artist_yt,main_artist_tt
1410,H.Y.B. — J. Cole Featuring Bas & Central Cee,J. Cole,realcoleworld,@JColeNC,
1411,Ready '24 — J. Cole Featuring Cam'Ron,J. Cole,realcoleworld,@JColeNC,
1412,Stickz N Stonez — J. Cole,J. Cole,realcoleworld,@JColeNC,
1413,Fever — J. Cole,J. Cole,realcoleworld,@JColeNC,
1414,Cry — Benson Boone,Benson Boone,bensonboone,@BensonBoone,bensonboone
1415,Pi — J. Cole Featuring Daylyt & Ab-Soul,J. Cole,realcoleworld,@JColeNC,
1416,Stealth Mode — J. Cole Featuring Bas,J. Cole,realcoleworld,@JColeNC,
1417,Trae The Truth In Ibiza — J. Cole,J. Cole,realcoleworld,@JColeNC,
1418,3001 — J. Cole,J. Cole,realcoleworld,@JColeNC,
1419,Hell N Back — Bakar Featuring Summer Walker,Bakar,bakarrrr,@Bakar,bakarrrr
1420,"Good Luck, Babe! — Chappell Roan",Chappell Roan,chappellroan,@ChappellRoan,chappellroan
1421,Halfway To Hell — Jelly Roll,Jelly Roll,jellyroll615,@JellyRoll615,jellyroll615
1422,Magnetic — ILLIT,ILLIT,illit_official,@ILLIT_official,illit_official
1423,Bulletproof — Nate Smith,Nate Smith,natesmith,@NateSmith,natesmith
1424,Espresso — Sabrina Carpenter,Sabrina Carpenter,sabrinacarpenter,@SabrinaCarpenter,sabrinacarpenter
1425,"We Still Don't Trust You — Future, Metro Boomin & The Weeknd",Future,future,@Future,future
1426,A Bar Song (Tipsy) — Shaboozey,Shaboozey,shaboozey,@Shaboozey,shaboozey
1427,"Red Leather — Future, Metro Boomin & J. Cole",Future,future,@Future,future
1428,Out Of My Hands — Future & Metro Boomin,Future,future,@Future,future
1429,Illusion — Dua Lipa,Dua Lipa,dualipa,@DuaLipa,dualipa
1430,Drink N Dance — Future & Metro Boomin,Future,future,@Future,future
1431,Jealous — Future & Metro Boomin,Future,future,@Future,future
1432,Tell Ur Girlfriend — Lay Bankz,Lay Bankz,laybankz,@LayBankz,laybankz
1433,"All My Life — Future, Metro Boomin & Lil Baby",Future,future,@Future,future
1434,"All To Myself — Future, Metro Boomin & The Weeknd",Future,future,@Future,future
1435,"Show Of Hands — Future, Metro Boomin & A$AP Rocky",Future,future,@Future,future
1436,"Luv Bad Bitches — Future, Metro Boomin & Brownstone",Future,future,@Future,future
1437,This Sunday — Future & Metro Boomin,Future,future,@Future,future
1438,Overseas — Ken Carson,Ken Carson,kencarson,@KenCarson,kencarson
1439,Nights Like This — Future & Metro Boomin,Future,future,@Future,future
1440,I Think I'm In Love With You — Chris Stapleton,Chris Stapleton,chrisstapleton,@ChrisStapleton,chrisstapleton
1441,Dirt Cheap — Cody Johnson,Cody Johnson,codyjohnson,@CodyJohnson,codyjohnson
1442,Feel It — d4vd,d4vd,d4vddd,@d4vd,d4vddd
1443,Streets Made Me A King — Future & Metro Boomin,Future,future,@Future,future
1444,Came To The Party — Future & Metro Boomin,Future,future,@Future,future
1445,Nobody Knows My Struggle — Future & Metro Boomin,Future,future,@Future,future
1446,Fortnight — Taylor Swift Featuring Post Malone,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
1447,Down Bad — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
1448,I Can Do It With A Broken Heart — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
1449,The Tortured Poets Department — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
1450,"So Long, London — Taylor Swift",Taylor Swift,taylorswift,@TaylorSwift,taylorswift
1451,My Boy Only Breaks His Favorite Toys — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
1452,But Daddy I Love Him — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
1453,Florida!!! — Taylor Swift Featuring Florence + The Machine,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
1454,Who's Afraid Of Little Old Me? — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
1455,Guilty As Sin? — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
1456,Fresh Out The Slammer — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
1457,loml — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
1458,The Alchemy — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
1459,The Smallest Man Who Ever Lived — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
1460,Push Ups — Drake,Drake,champagnepapi,@DrakeOfficial,drake
1461,I Can Fix Him (No Really I Can) — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
1462,Clara Bow — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
1463,thanK you aIMee — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
1464,So High School — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
1465,The Black Dog — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
1466,imgonnagetyouback — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
1467,The Albatross — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
1468,The Prophecy — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
1469,I Hate It Here — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
1470,How Did It End? — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
1471,Chloe Or Sam Or Sophia Or Marcus — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
1472,I Look In People's Windows — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
1473,Cassandra — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
1474,Peter — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
1475,The Bolter — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
1476,The Manuscript — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
1477,Robin — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
1478,Us Vs. Them — $uicideBoy$,$uicideboy$,suicideboys,@Suicideboys,suicideboys
1479,Million Dollar Baby — Tommy Richman,Tommy Richman,tommyrichman,@TommyRichman,tommyrichman
1480,Euphoria — Kendrick Lamar,Kendrick Lamar,kendricklamar,@KendrickLamar,kendricklamar
1481,Adivino — Myke Towers & Bad Bunny,Myke Towers,myketowers,@MykeTowers,myketowers
1482,Okay — JT,JT,thegirljt,@ThegirlJT,thegirljt
1483,Belong Together — Mark Ambor,Mark Ambor,markambor,@MarkAmbor,markambor
1484,Not Like Us — Kendrick Lamar,Kendrick Lamar,kendricklamar,@KendrickLamar,kendricklamar
1485,Family Matters — Drake,Drake,champagnepapi,@DrakeOfficial,drake
1486,Meet The Grahams — Kendrick Lamar,Kendrick Lamar,kendricklamar,@KendrickLamar,kendricklamar
1487,Miles On It — Marshmello & Kane Brown,Marshmello,marshmello,@Marshmello,marshmello
1488,Si No Quieres No — Luis R Conriquez x Neton Vega,Luis R Conriquez,luisrconriquez,@LuisRConriquez,luisrconriquez
1489,Whatsapp (Wassam) — Gunna,Gunna,gunna,@Gunna,gunna
1490,Take Her Home — Kenny Chesney,Kenny Chesney,kennychesney,@KennyChesney,kennychesney
1491,I Had Some Help — Post Malone Featuring Morgan Wallen,Post Malone,postmalone,@PostMalone,postmalone
1492,One Of Wun — Gunna,Gunna,gunna,@Gunna,gunna
1493,Boa — Megan Thee Stallion,Megan Thee Stallion,theestallion,@MeganTheeStallion,theestallion
1494,On One Tonight — Gunna,Gunna,gunna,@Gunna,gunna
1495,Neck On A Yacht — Gunna,Gunna,gunna,@Gunna,gunna
1496,Hakuna Matata — Gunna,Gunna,gunna,@Gunna,gunna
1497,"La Durango — Peso Pluma, Junior H & Eslabon Armado",Peso Pluma,pesopluma,@PesoPluma,pesopluma
1498,Collage — Gunna,Gunna,gunna,@Gunna,gunna
1499,Stargazing — Myles Smith,Myles Smith,mylesmith_,@MylesSmith,mylessmith
1500,Lose My Breath — Stray Kids Featuring Charlie Puth,Stray Kids,realstraykids,@StrayKids,jypestraykids
1501,Back In The A — Gunna,Gunna,gunna,@Gunna,gunna
1502,Lunch — Billie Eilish,Billie Eilish,billieeilish,@BillieEilish,billieeilish
1503,Chihiro — Billie Eilish,Billie Eilish,billieeilish,@BillieEilish,billieeilish
1504,Birds Of A Feather — Billie Eilish,Billie Eilish,billieeilish,@BillieEilish,billieeilish
1505,Wildflower — Billie Eilish,Billie Eilish,billieeilish,@BillieEilish,billieeilish
1506,Skinny — Billie Eilish,Billie Eilish,billieeilish,@BillieEilish,billieeilish
1507,L'amour De Ma Vie — Billie Eilish,Billie Eilish,billieeilish,@BillieEilish,billieeilish
1508,Ain't No Love In Oklahoma — Luke Combs,Luke Combs,lukecombs,@LukeCombs,lukecombs
1509,The Greatest — Billie Eilish,Billie Eilish,billieeilish,@BillieEilish,billieeilish
1510,Blue — Billie Eilish,Billie Eilish,billieeilish,@BillieEilish,billieeilish
1511,The Diner — Billie Eilish,Billie Eilish,billieeilish,@BillieEilish,billieeilish
1512,Bittersuite — Billie Eilish,Billie Eilish,billieeilish,@BillieEilish,billieeilish
1513,Sweet Dreams — Koe Wetzel,Koe Wetzel,koe_wetzel,@KoeWetzel,koewetzel
1514,Heat Stick — Shoreline Mafia Presents OhGeesy & Fenix Flexin,Shoreline Mafia,shorelinemafia,@ShorelineMafia,shorelinemafia
1515,Pink Skies — Zach Bryan,Zach Bryan,zachlanebryan,@ZachBryan,zachlanebryan
1516,BAND4BAND — Central Cee & Lil Baby,Central Cee,centralcee,@CentralCee,centralcee
1517,U My Everything — Sexyy Red & Drake,Sexyy Red,sexyyred,@SexyyRed,sexyyred
1518,Si No Es Contigo — Cris Mj,Cris Mj,cris_emejota,@CrisMj,cris_mj
1519,The Craving — Twenty One Pilots,Twenty One Pilots,twentyonepilots,@twentyonepilots,twentyonepilots
1520,After Hours — Kehlani,Kehlani,kehlani,@Kehlani,kehlani
1521,Your Place — Ashley Cooke,Ashley Cooke,theashleycooke,@AshleyCooke,theashleycooke
1522,Attitude — Don Toliver Featuring Charlie Wilson & Cash Cobain,Don Toliver,dontoliver,@DonToliver,dontoliver
1523,Houdini — Eminem,Eminem,eminem,@EminemMusic,eminem
1524,Red Wine Supernova — Chappell Roan,Chappell Roan,chappellroan,@ChappellRoan,chappellroan
1525,Hot To Go! — Chappell Roan,Chappell Roan,chappellroan,@ChappellRoan,chappellroan
1526,Nasty — Tinashe,Tinashe,tinashenow,@Tinashe,tinashenow
1527,The Door — Teddy Swims,Teddy Swims,teddyswims,@TeddySwims,teddyswims
1528,Let Your Boys Be Country — Jason Aldean,Jason Aldean,jasonaldean,@JasonAldean,jasonaldean
1529,Please Please Please — Sabrina Carpenter,Sabrina Carpenter,sabrinacarpenter,@SabrinaCarpenter,sabrinacarpenter
1530,High Road — Koe Wetzel & Jessie Murph,Koe Wetzel,koe_wetzel,@KoeWetzel,koewetzel
1531,Close To You — Gracie Abrams,Gracie Abrams,gracieabrams,@GracieAbrams,gracieabrams
1532,The Man He Sees In Me — Luke Combs,Luke Combs,lukecombs,@LukeCombs,lukecombs
1533,Purple Gas — Zach Bryan & Noeline Hofmann,Zach Bryan,zachlanebryan,@ZachBryan,zachlanebryan
1534,360 — Charli XCX,Charli xcx,charli_xcx,@CharliXCX,charli_xcx
1535,All My Life — Falling In Reverse & Jelly Roll,Falling In Reverse,fallinginreverse,@FallingInReverse,fallinginreverse
1536,Beautiful As You — Thomas Rhett,Thomas Rhett,thomasrhettakins,@ThomasRhett,thomasrhettakins
1537,Never Let Go — Jung Kook,Jung Kook,jungkook.97,@Jungkook_bighit,jungkook_bighit
1538,Hang Tight Honey — Lainey Wilson,Lainey Wilson,laineywilsonmusic,@LaineyWilson,laineywilson
1539,Whiskey Whiskey — Moneybagg Yo Featuring Morgan Wallen,Moneybagg Yo,moneybaggyo,@MoneyBaggYo,moneybaggyo
1540,I Am Not Okay — Jelly Roll,Jelly Roll,jellyroll615,@JellyRoll615,jellyroll615
1541,Remember Him That Way — Luke Combs,Luke Combs,lukecombs,@LukeCombs,lukecombs
1542,Devil Is A Lie — Tommy Richman,Tommy Richman,tommyrichman,@TommyRichman,tommyrichman
1543,Brother Stone — Don Toliver Featuring Kodak Black,Don Toliver,dontoliver,@DonToliver,dontoliver
1544,The Thin Grey Line — $uicideboy$,$uicideboy$,suicideboys,@Suicideboys,suicideboys
1545,Tore Up — Don Toliver,Don Toliver,dontoliver,@DonToliver,dontoliver
1546,Burgundy — $uicideboy$,$uicideboy$,suicideboys,@Suicideboys,suicideboys
1547,Pink Pony Club — Chappell Roan,Chappell Roan,chappellroan,@ChappellRoan,chappellroan
1548,Thorns — $uicideboy$,$uicideboy$,suicideboys,@Suicideboys,suicideboys
1549,Ice Age — Don Toliver Featuring Travis Scott,Don Toliver,dontoliver,@DonToliver,dontoliver
1550,Front Door Famous — Luke Combs,Luke Combs,lukecombs,@LukeCombs,lukecombs
1551,Kryptonite — Don Toliver,Don Toliver,dontoliver,@DonToliver,dontoliver
1552,Chevrolet — Dustin Lynch Featuring Jelly Roll,Dustin Lynch,dustinlynchmusic,@DustinLynch,dustinlynchmusic
1553,Pour Me A Drink — Post Malone Featuring Blake Shelton,Post Malone,postmalone,@PostMalone,postmalone
1554,Si Antes Te Hubiera Conocido — Karol G,Karol G,karolg,@KarolG,karolg
1555,Us. — Gracie Abrams Featuring Taylor Swift,Gracie Abrams,gracieabrams,@GracieAbrams,gracieabrams
1556,TGIF — GloRilla,GloRilla,glorillapimp,@GloRilla,glorillapimp
1557,You Look Like You Love Me — Ella Langley Featuring Riley Green,Ella Langley,ellalangley,@EllaLangley,ellalangley
1558,Parking Lot — Mustard & Travis Scott,Mustard,mustard,@DJMustard,mustard
1559,"Girl, So Confusing — Charli XCX With Lorde",Charli xcx,charli_xcx,@CharliXCX,charli_xcx
1560,Reloj — Peso Pluma & Ivan Cornejo,Peso Pluma,pesopluma,@PesoPluma,pesopluma
1561,Kehlani — Jordan Adetunji,Jordan Adetunji,jordanadetunji,@JordanAdetunji,jordanadetunji
1562,Nights Like This — The Kid LAROI,The Kid LAROI,thekidlaroi,@TheKidLaroi,thekidlaroi
1563,feelslikeimfallinginlove — Coldplay,Coldplay,coldplay,@Coldplay,coldplay
1564,Casual — Chappell Roan,Chappell Roan,chappellroan,@ChappellRoan,chappellroan
1565,"Vino Tinto — Peso Pluma, Natanael Cano & Gabito Ballesteros",Peso Pluma,pesopluma,@PesoPluma,pesopluma
1566,Risk — Gracie Abrams,Gracie Abrams,gracieabrams,@GracieAbrams,gracieabrams
1567,La Patrulla — Peso Pluma & Neton Vega,Peso Pluma,pesopluma,@PesoPluma,pesopluma
1568,Cowboys Cry Too — Kelsea Ballerini & Noah Kahan,Kelsea Ballerini,kelseaballerini,@KelseaBallerini,kelseaballerini
1569,Girls — The Kid LAROI,The Kid LAROI,thekidlaroi,@TheKidLaroi,thekidlaroi
1570,Hot Uptown — Camila Cabello Featuring Drake,Camila Cabello,camila_cabello,@CamilaCabello,camila_cabello
1571,Otaku Hot Girl — Megan Thee Stallion,Megan Thee Stallion,theestallion,@MeganTheeStallion,theestallion
1572,Mamushi — Megan Thee Stallion Featuring Yuki Chiba,Megan Thee Stallion,theestallion,@MeganTheeStallion,theestallion
1573,Rockstar — LISA,LISA,lalalalisa_m,@lalalalisa_m,lalalalisa_m
1574,Where Them Girls At — Megan Thee Stallion,Megan Thee Stallion,theestallion,@MeganTheeStallion,theestallion
1575,Smeraldo Garden Marching Band — Jimin & Loco,Jimin,j.m,@Jimin_bighit,jimin_bighit
1576,New To Country — Bailey Zimmerman,Bailey Zimmerman,bailey.zimmerman,@BaileyZimmerman,baileyzimmerman
1577,"Tobey — Eminem, Big Sean & BabyTron",Eminem,eminem,@EminemMusic,eminem
1578,I Don't Wanna Wait — David Guetta & OneRepublic,David Guetta,davidguetta,@davidguetta,davidguetta
1579,Lies Lies Lies — Morgan Wallen,Morgan Wallen,morganwallen,@MorganWallen,morganwallen
1580,28 — Zach Bryan,Zach Bryan,zachlanebryan,@ZachBryan,zachlanebryan
1581,American Nights — Zach Bryan,Zach Bryan,zachlanebryan,@ZachBryan,zachlanebryan
1582,Tough — Quavo & Lana Del Rey,Quavo,quavohuncho,@Quavo,quavohuncho
1583,Better Days — Zach Bryan Featuring John Mayer,Zach Bryan,zachlanebryan,@ZachBryan,zachlanebryan
1584,Oak Island — Zach Bryan,Zach Bryan,zachlanebryan,@ZachBryan,zachlanebryan
1585,The Way Back — Zach Bryan,Zach Bryan,zachlanebryan,@ZachBryan,zachlanebryan
1586,The Great American Bar Scene — Zach Bryan,Zach Bryan,zachlanebryan,@ZachBryan,zachlanebryan
1587,Bass Boat — Zach Bryan,Zach Bryan,zachlanebryan,@ZachBryan,zachlanebryan
1588,Sandpaper — Zach Bryan Featuring Bruce Springsteen,Zach Bryan,zachlanebryan,@ZachBryan,zachlanebryan
1589,Mechanical Bull — Zach Bryan,Zach Bryan,zachlanebryan,@ZachBryan,zachlanebryan
1590,Boons — Zach Bryan,Zach Bryan,zachlanebryan,@ZachBryan,zachlanebryan
1591,Memphis; The Blues — Zach Bryan Featuring John Moreland,Zach Bryan,zachlanebryan,@ZachBryan,zachlanebryan
1592,Like Ida — Zach Bryan,Zach Bryan,zachlanebryan,@ZachBryan,zachlanebryan
1593,Northern Thunder — Zach Bryan,Zach Bryan,zachlanebryan,@ZachBryan,zachlanebryan
1594,Towers — Zach Bryan,Zach Bryan,zachlanebryan,@ZachBryan,zachlanebryan
1595,Lithonia — Childish Gambino,Childish Gambino,childishgambino,@ChildishGambino,
1596,Funny Man — Zach Bryan,Zach Bryan,zachlanebryan,@ZachBryan,zachlanebryan
1597,Habits — Eminem & White Gold,Eminem,eminem,@EminemMusic,eminem
1598,Renaissance — Eminem,Eminem,eminem,@EminemMusic,eminem
1599,Fuel — Eminem & JID,Eminem,eminem,@EminemMusic,eminem
1600,Brand New Dance — Eminem,Eminem,eminem,@EminemMusic,eminem
1601,Somebody Save Me — Eminem & Jelly Roll,Eminem,eminem,@EminemMusic,eminem
1602,Evil — Eminem,Eminem,eminem,@EminemMusic,eminem
1603,Trouble — Eminem,Eminem,eminem,@EminemMusic,eminem
1604,Lucifer — Eminem & Sly Pyper,Eminem,eminem,@EminemMusic,eminem
1605,Antichrist — Eminem,Eminem,eminem,@EminemMusic,eminem
1606,Guilty Conscience 2 — Eminem,Eminem,eminem,@EminemMusic,eminem
1607,Temporary — Eminem & Skylar Grey,Eminem,eminem,@EminemMusic,eminem
1608,"Road Rage — Eminem, Dem Jointz & Sly Pyper",Eminem,eminem,@EminemMusic,eminem
1609,Did It First — Ice Spice & Central Cee,Ice Spice,icespice,@icespice,icespicee
1610,Woman's World — Katy Perry,Katy Perry,katyperry,@KatyPerry,katyperry
1611,Bad One — Eminem & White Gold,Eminem,eminem,@EminemMusic,eminem
1612,Head Honcho — Eminem & Ez Mil,Eminem,eminem,@EminemMusic,eminem
1613,PJ — BossMan DLow & Lil Baby,BossMan DLow,bossman_dlow,@BossManDlow,bossmandlow
1614,Indifferent — Megan Moroney,Megan Moroney,megmoroney,@MeganMoroney,megmoroney
1615,Who — Jimin,Jimin,j.m,@Jimin_bighit,jimin_bighit
1616,Chk Chk Boom — Stray Kids,Stray Kids,realstraykids,@StrayKids,jypestraykids
1617,Apple — Charli XCX,Charli xcx,charli_xcx,@CharliXCX,charli_xcx
1618,Help Me — Real Boston Richey,Real Boston Richey,realbostonrichey,@RealBostonRichey,realbostonrichey
1619,"Alibi — Sevdaliza, Pabllo Vittar & Yseult",Sevdaliza,sevdaliza,@Sevdaliza,sevdaliza
1620,Femininomenon — Chappell Roan,Chappell Roan,chappellroan,@ChappellRoan,chappellroan
1621,Misses — Dominic Fike,Dominic Fike,dominicfike,@DominicFike,dominicfike
1622,Guy For That — Post Malone Featuring Luke Combs,Post Malone,postmalone,@PostMalone,postmalone
1623,Lonely Road — mgk & Jelly Roll,Machine Gun Kelly,machinegunkelly,@mgk,machinegunkelly
1624,Big Dawgs — Hanumankind X Kalmi,Hanumankind,hanumankind,@Hanumankind,hanumankind
1625,Hate Me — Lil Yachty & ian,Lil Yachty,lilyachty,@LilYachty,lilyachty
1626,Lucky — Halsey,Halsey,iamhalsey,@Halsey,halsey
1627,Nel — Fuerza Regida,Fuerza Regida,fuerzaregida,@FuerzaRegida,fuerzaregida
1628,Linger — Royel Otis,Royel Otis,royelotis,@RoyelOtis,royelotis
1629,Wanna Be Loved — The Red Clay Strays,The Red Clay Strays,redclaystrays,@TheRedClayStrays,redclaystrays
1630,Guess — Charli xcx Featuring Billie Eilish,Charli xcx,charli_xcx,@CharliXCX,charli_xcx
1631,"Field Trip — ¥$: Kanye West & Ty Dolla $ign Featuring Playboi Carti, Kodak Black & Don Toliver",Kanye West,kanyewest,@KanyeWest,
1632,Promotion — ¥$: Kanye West & Ty Dolla $ign Featuring Future,Kanye West,kanyewest,@KanyeWest,
1633,Dirty — Jessie Murph With Teddy Swims,Jessie Murph,jessiemurphhh,@JessieMurph,jessiemurphhh
1634,"I Love You, I'm Sorry — Gracie Abrams",Gracie Abrams,gracieabrams,@GracieAbrams,gracieabrams
1635,Am I Okay? — Megan Moroney,Megan Moroney,megmoroney,@MeganMoroney,megmoroney
1636,Fried — ¥$: Kanye West & Ty Dolla $ign,Kanye West,kanyewest,@KanyeWest,
1637,Slide — ¥$: Kanye West & Ty Dolla $ign,Kanye West,kanyewest,@KanyeWest,
1638,Highjack — A$AP Rocky Featuring Jessica Pratt,A$AP Rocky,asaprocky,@asaprocky,asaprocky
1639,My Kink Is Karma — Chappell Roan,Chappell Roan,chappellroan,@ChappellRoan,chappellroan
1640,Liar — Jelly Roll,Jelly Roll,jellyroll615,@JellyRoll615,jellyroll615
1641,"Love You, Miss You, Mean It — Luke Bryan",Luke Bryan,lukebryan,@LukeBryan,lukebryan
1642,"It's Up — Drake, Young Thug & 21 Savage",Drake,champagnepapi,@DrakeOfficial,drake
1643,Blue Green Red — Drake,Drake,champagnepapi,@DrakeOfficial,drake
1644,Evergreen — Richy Mitch And The Coal Miners,Richy Mitch,rmfb_band,@RMFCTV,
1645,Why Why Why — Shawn Mendes,Shawn Mendes,shawnmendes,@ShawnMendes,shawnmendes
1646,Housekeeping Knows — Drake Featuring Latto,Drake,champagnepapi,@DrakeOfficial,drake
1647,Double Life — Pharrell Williams,Pharrell Williams,pharrell,@PharrellWilliams,pharrell
1648,Big Mama — Latto,Latto,latto777,@Latto777,latto777
1649,She's Somebody's Daughter (Reimagined) — Drew Baldridge,Drew Baldridge,drewbaldridgemusic,@DrewBaldridgeMusic,drewbaldridgemusic
1650,Residuals — Chris Brown,Chris Brown,chrisbrownofficial,@ChrisBrown,chrisbrownofficial
